dish_1560455030,20.59,103,0.148,4.625,0.956,ingr_0000000471,cherry tomatoes,55,9.9,0.11,2.145,0.495,ingr_0000000031,cucumbers,29,2.9,0,0.58,0.29,ingr_0000000347,baby carrots,19,7.79,0.038,1.9,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564687046,374.793854,308,29.070162,20.45834,33.685577,ingr_0000000026,white rice,19.55419,25.420447,0.05866257,5.4751732,0.52796313,ingr_0000000291,salt,0.329339,0,0,0,0,ingr_0000000133,shallots,0.977709,0.1955418,0.001955418,0.032264397,0.014665635,ingr_0000000161,olive oil,6.350485,56.1382874,6.350485,0,0,ingr_0000000094,onions,4.631365,1.852546,0.004631365,0.41682285,0.050945015,ingr_0000000448,jalapenos,1.955419,0.56707151,0.007821676,0.127102235,0.017598771,ingr_0000000010,steak,50.947094,138.0666247,9.67994786,0,12.7367735,ingr_0000000043,green beans,81.900002,25.38900062,0.081900002,5.73300014,1.474200036,ingr_0000000033,bell peppers,3.612423,1.4449692,0.007224846,0.32511807,0.07224846,ingr_0000000513,millet,6.792946,8.08360574,0.06792946,1.609928202,0.23775311,ingr_0000000523,cilantro,1.955419,0.445835532,0.009777095,0.072350503,0.043019218,ingr_0000000072,kale,4.888547,2.39538803,0.034219829,0.43996923,0.161322051,ingr_0000000113,ketchup,23.318527,26.11675024,0.046637054,6.06281702,0.303140851,ingr_0000000189,vinegar,0.339647,0,0,0,0,ingr_0000000036,spinach (raw),1.698236,0.39059428,0.006792944,0.061136496,0.049248844,ingr_0000000049,fish,97.77095,87.993855,12.7102235,0,17.9898548,ingr_0000000367,lime,0.977709,0.2933127,0.001955418,0.102659445,0.006843963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566416388,259.869873,315,12.182321,34.873814,5.198692,ingr_0000000291,salt,0.980392,0,0,0,0,ingr_0000000433,roasted potatoes,129,181.89,8.772,23.22,2.709,ingr_0000000161,olive oil,3.130392,27.67266528,3.130392,0,0,ingr_0000000335,eggplant,98.039215,24.31372532,0.19607843,5.784313685,0.98039215,ingr_0000000043,green beans,83.849998,25.99349938,0.083849998,5.86949986,1.509299964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558381665,17.85,51,0.204,3.57,1.224,ingr_0000000027,broccoli,51,17.85,0.204,3.57,1.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560455343,53.941677,41,4.908589,2.205773,1.081126,ingr_0000000045,carrot,2.122977,0.87042057,0.004245954,0.2122977,0.019106793,ingr_0000000291,salt,0.132686,0,0,0,0,ingr_0000000524,parsley,0.265372,0.098453012,0.002122976,0.016983808,0.007695788,ingr_0000000126,mustard,0.265372,0.162673036,0.008757276,0.01592232,0.009818764,ingr_0000000161,olive oil,4.245955,37.5342422,4.245955,0,0,ingr_0000000077,almonds,1.061489,6.136467909,0.525437055,0.240958003,0.237773536,ingr_0000000189,vinegar,1.061489,0,0,0,0,ingr_0000000201,blueberries,5.307444,3.035857968,0.015922332,0.764271936,0.037152108,ingr_0000000036,spinach (raw),26.537216,6.10355968,0.106148864,0.955339776,0.769579264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565721855,479.034454,450,15.635769,23.092735,59.862839,ingr_0000000485,zucchini,85.5,12.825,0.342,2.3085,0.9405,ingr_0000000529,chayote squash,85.5,20.52,0.4275,4.3605,0.513,ingr_0000000036,spinach (raw),4.512163,1.03779749,0.018048652,0.162437868,0.130852727,ingr_0000000028,chicken,180.486496,297.8027184,6.497513856,0,55.95081376,ingr_0000000514,wheat berry,18.048651,16.42427241,0.090243255,3.447292341,0.758043342,ingr_0000000291,salt,0.225608,0,0,0,0,ingr_0000000524,parsley,1.804865,0.669604915,0.01443892,0.11551136,0.052341085,ingr_0000000433,roasted potatoes,68,95.88,4.624,12.24,1.428,ingr_0000000133,shallots,0.056402,0.0112804,0.000112804,0.001861266,0.00084603,ingr_0000000122,garlic,0.902433,1.34462517,0.004512165,0.29780289,0.057755712,ingr_0000000518,thyme,0.451216,0.45572816,0.007670672,0.10829184,0.02707296,ingr_0000000161,olive oil,3.60973,31.9100132,3.60973,0,0,ingr_0000000520,lemon juice,0.902433,0.15341361,0,0.050536248,0.003609732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1567020394,176.15863,265,12.666015,16.685022,13.626102,ingr_0000000049,fish,43.489697,39.1407273,5.65366061,0,8.002104248,ingr_0000000312,pepper,0.04305,0.01722,8.61E-05,0.00400365,0.000861,ingr_0000000072,kale,2.174485,1.06549765,0.015221395,0.19570365,0.071758005,ingr_0000000524,parsley,0.434897,0.161346787,0.003479176,0.027833408,0.012612013,ingr_0000000161,olive oil,6.181552,54.64491968,6.181552,0,0,ingr_0000000527,chive,0.108724,0.0326172,0.000761068,0.004783856,0.003587892,ingr_0000000027,broccoli,163.902435,57.36585225,0.65560974,11.47317045,3.93365844,ingr_0000000471,cherry tomatoes,1.739588,0.31312584,0.003479176,0.067843932,0.015656292,ingr_0000000514,wheat berry,8.69794,7.9151254,0.0434897,1.66130654,0.36531348,ingr_0000000517,chard,1.739588,0.33052172,0.003479176,0.064364756,0.031312584,ingr_0000000520,lemon juice,0.869794,0.14786498,0,0.048708464,0.003479176,ingr_0000000291,salt,0.280926,0,0,0,0,ingr_0000000133,shallots,0.869794,0.1739588,0.001739588,0.028703202,0.01304691,ingr_0000000122,garlic,0.027181,0.04049969,0.000135905,0.00896973,0.001739584,ingr_0000000016,brussels sprouts,34.440346,14.80934878,0.103321038,3.09963114,1.170971764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558458584,351.181,142,25.455,25.941,12.369,ingr_0000000036,spinach (raw),14,3.22,0.056,0.504,0.406,ingr_0000000440,grapes,77,53.13,0.154,13.86,0.539,ingr_0000000077,almonds,51,294.831,25.245,11.577,11.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1567024187,334.945831,235,12.615192,38.525391,16.733999,ingr_0000000377,quinoa,2.307692,2.7692304,0.043846148,0.48461532,0.101538448,ingr_0000000092,wine,0.115385,0.09807725,0,0.00300001,0.000115385,ingr_0000000520,lemon juice,0.028846,0.00490382,0,0.001615376,0.000115384,ingr_0000000161,olive oil,0.057692,0.50999728,0.057692,0,0,ingr_0000000511,spinach (cooked),0.576923,0.13269229,0,0.02307692,0.01730769,ingr_0000000291,salt,0.028846,0,0,0,0,ingr_0000000011,cheese pizza,86,228.674,8.084,28.81,9.632,ingr_0000000529,chayote squash,44,10.56,0.22,2.244,0.264,ingr_0000000021,squash,1.153846,0.23653843,0.003461538,0.039230764,0.010384614,ingr_0000000155,chicken thighs,23.076923,40.89230756,1.915384609,0,5.515384597,ingr_0000000335,eggplant,1.153846,0.286153808,0.002307692,0.068076914,0.01153846,ingr_0000000485,zucchini,44,6.6,0.176,1.188,0.484,ingr_0000000046,mushroom,1.153846,0.25384612,0.003461538,0.038076918,0.035769226,ingr_0000000433,roasted potatoes,31,43.71,2.108,5.58,0.651,ingr_0000000122,garlic,0.115385,0.17192365,0.000576925,0.03807705,0.00738464,ingr_0000000133,shallots,0.230769,0.0461538,0.000461538,0.007615377,0.003461535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561392632,500.114899,352,35.600468,19.517466,26.380598,ingr_0000000161,olive oil,8.533333,75.43466372,8.533333,0,0,ingr_0000000031,cucumbers,10.666667,1.0666667,0,0.21333334,0.10666667,ingr_0000000126,mustard,0.533333,0.326933129,0.017599989,0.03199998,0.019733321,ingr_0000000004,bacon,27,146.07,11.34,0.378,9.99,ingr_0000000013,berries,75,42.75,0.225,10.5,0.525,ingr_0000000291,salt,0.266667,0,0,0,0,ingr_0000000033,bell peppers,10.666667,4.2666668,0.021333334,0.96000003,0.21333334,ingr_0000000122,garlic,0.533333,0.79466617,0.002666665,0.17599989,0.034133312,ingr_0000000027,broccoli,68,23.8,0.272,4.76,1.632,ingr_0000000008,scrambled eggs,138,204.24,15.18,2.208,13.8,ingr_0000000073,radishes,8.533333,1.36533328,0.008533333,0.290133322,0.059733331,ingr_0000000189,vinegar,4.266666,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566499686,674.706787,388,37.685776,35.915737,48.447742,ingr_0000000312,pepper,0.594272,0.2377088,0.001188544,0.055267296,0.01188544,ingr_0000000036,spinach (raw),61.261261,14.09009003,0.245045044,2.205405396,1.776576569,ingr_0000000189,vinegar,4.900901,0,0,0,0,ingr_0000000026,white rice,23.770882,30.9021466,0.071312646,6.65584696,0.641813814,ingr_0000000012,olives,37,42.55,3.959,2.331,0.296,ingr_0000000525,bok choy,23.770882,3.09021466,0.047541764,0.522959404,0.35656323,ingr_0000000122,garlic,6.555333,9.76744617,0.032776665,2.16325989,0.419541312,ingr_0000000508,soy sauce,9.508353,5.03942709,0.057050118,0.465909297,0.770176593,ingr_0000000126,mustard,0.612613,0.375531769,0.020216229,0.03675678,0.022666681,ingr_0000000094,onions,7.351352,2.9405408,0.007351352,0.66162168,0.080864872,ingr_0000000161,olive oil,9.801802,86.64792968,9.801802,0,0,ingr_0000000462,pork,166.396179,396.022906,23.29546506,0,43.26300654,ingr_0000000457,sun dried tomatoes,4.900901,12.64432458,0.14702703,2.74450456,0.68612614,ingr_0000000328,sugar,17.828161,69.17326468,0,17.828161,0,ingr_0000000291,salt,1.49485,0,0,0,0,ingr_0000000031,cucumbers,12.252253,1.2252253,0,0.24504506,0.12252253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561492519,271.320007,206,2.954,52.377998,11.528,ingr_0000000536,banana with peel,124,68.944,0.248,17.856,0.868,ingr_0000000245,wheat bread,82,202.376,2.706,34.522,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560798744,357.152008,220,14.164,39.889,19.320002,ingr_0000000027,broccoli,31,10.85,0.124,2.17,0.744,ingr_0000000011,cheese pizza,108,287.172,10.152,36.18,12.096,ingr_0000000050,tofu,81,59.13,3.888,1.539,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558113304,247.070999,175,15.633,23.957001,8.042,ingr_0000000440,grapes,54,37.26,0.108,9.72,0.378,ingr_0000000037,cantaloupe,90,30.6,0.18,7.2,0.72,ingr_0000000077,almonds,31,179.211,15.345,7.037,6.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558630932,292.643982,265,17.381001,32.048,9.644,ingr_0000000054,apple,142,73.84,0.284,19.88,0.426,ingr_0000000007,cauliflower,89,22.25,0.267,4.45,1.602,ingr_0000000077,almonds,34,196.554,16.83,7.718,7.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560368019,436.965942,301,21.659855,49.96254,26.125687,ingr_0000000380,pizza,125,332.5,12.125,41.25,13.75,ingr_0000000291,salt,0.595814,0,0,0,0,ingr_0000000535,green onions,0.540117,0.17283744,0.001080234,0.03780819,0.009722106,ingr_0000000094,onions,2.16047,0.864188,0.00216047,0.1944423,0.02376517,ingr_0000000161,olive oil,1.541019,13.62260796,1.541019,0,0,ingr_0000000534,country rice,10.802348,16.4238899,0.734559664,3.413541968,0.416970633,ingr_0000000335,eggplant,46.07843,11.42745064,0.09215686,2.71862737,0.4607843,ingr_0000000036,spinach (raw),27,6.21,0.108,0.972,0.783,ingr_0000000049,fish,54.011742,48.6105678,7.02152646,0,9.938160528,ingr_0000000014,asparagus,33,6.732,0.033,1.287,0.726,ingr_0000000122,garlic,0.270059,0.40238791,0.001350295,0.08911947,0.017283776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566332193,527.450012,504,29.494001,18.466,51.841,ingr_0000000036,spinach (raw),65,14.95,0.26,2.34,1.885,ingr_0000000042,avocado,79,126.4,11.85,7.11,1.58,ingr_0000000012,olives,112,128.8,11.984,7.056,0.896,ingr_0000000028,chicken,150,247.5,5.4,0,46.5,ingr_0000000031,cucumbers,98,9.8,0,1.96,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566923004,158.820007,153,9.309,10.313999,8.745001,ingr_0000000008,scrambled eggs,84,124.32,9.24,1.344,8.4,ingr_0000000038,pineapple,69,34.5,0.069,8.97,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558115512,434.196014,126,34.397999,5.292,24.318001,ingr_0000000039,sausage,126,434.196,34.398,5.292,24.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560356523,497.719971,92,38.639999,1.288,34.040001,ingr_0000000004,bacon,92,497.72,38.64,1.288,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561393764,280.799988,182,20.096001,5.524,19.066,ingr_0000000027,broccoli,49,17.15,0.196,3.43,1.176,ingr_0000000008,scrambled eggs,116,171.68,12.76,1.856,11.6,ingr_0000000004,bacon,17,91.97,7.14,0.238,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564601569,208.098145,291,7.830707,31.273438,6.68656,ingr_0000000342,turnips,73,15.841,0.073,3.723,0.511,ingr_0000000433,roasted potatoes,90,126.9,6.12,16.2,1.89,ingr_0000000016,brussels sprouts,125.953262,54.15990266,0.377859786,11.33579358,4.282410908,ingr_0000000291,salt,0.629766,0,0,0,0,ingr_0000000312,pepper,0.157442,0.0629768,0.000314884,0.014642106,0.00314884,ingr_0000000161,olive oil,1.259533,11.13427172,1.259533,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568044581,386.223419,696,3.966878,32.404121,48.129951,ingr_0000000437,sweet potato,112.195122,85.26829272,0,20.19512196,1.12195122,ingr_0000000128,egg whites,463,240.76,0.926,3.241,46.3,ingr_0000000121,watermelon,118,35.4,0.236,8.968,0.708,ingr_0000000161,olive oil,2.804878,24.79512152,2.804878,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560787781,108.628998,97,3.181,17.164,3.481,ingr_0000000004,bacon,7,37.87,2.94,0.098,2.59,ingr_0000000013,berries,61,34.77,0.183,8.54,0.427,ingr_0000000192,yam,29,35.989,0.058,8.526,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561480414,125.161995,129,4.835,16.316,5.447,ingr_0000000080,turkey bacon,16,60.752,4.496,0.496,4.656,ingr_0000000013,berries,113,64.41,0.339,15.82,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565032714,315.591034,330,23.180414,24.396652,5.192313,ingr_0000000189,vinegar,10.28748,0,0,0,0,ingr_0000000161,olive oil,21.778414,192.5211798,21.778414,0,0,ingr_0000000002,strawberries,25.718702,8.48717166,0.077156106,2.05749616,0.180030914,ingr_0000000070,figs,20.574961,56.58114275,0,13.37372465,0.514374025,ingr_0000000291,salt,0.772778,0,0,0,0,ingr_0000000021,squash,120.345253,24.67077687,0.361035759,4.091738602,1.083107277,ingr_0000000126,mustard,1.928903,1.182417539,0.063653799,0.11573418,0.071369411,ingr_0000000515,arugula,128.593506,32.1483765,0.900154542,4.757959722,3.343431156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558031019,206.442001,197,6.553999,30.423998,7.313,ingr_0000000192,yam,72,89.352,0.144,21.168,1.152,ingr_0000000004,bacon,15,81.15,6.3,0.21,5.55,ingr_0000000458,deprecated,61,18.3,0.061,4.636,0.366,ingr_0000000112,honeydew melons,49,17.64,0.049,4.41,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558379391,604.062073,223,45.939999,28.863998,26.037001,ingr_0000000037,cantaloupe,48,16.32,0.096,3.84,0.384,ingr_0000000039,sausage,66,227.436,18.018,2.772,12.738,ingr_0000000077,almonds,56,323.736,27.72,12.712,12.544,ingr_0000000440,grapes,53,36.57,0.106,9.54,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565035802,69.200005,250,0.571,14.785,3.714,ingr_0000000094,onions,39,15.6,0.039,3.51,0.429,ingr_0000000471,cherry tomatoes,65,11.7,0.13,2.535,0.585,ingr_0000000007,cauliflower,110,27.5,0.33,5.5,1.98,ingr_0000000033,bell peppers,36,14.4,0.072,3.24,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561060503,145.30899,138,3.984,22.781,5.407,ingr_0000000038,pineapple,64,32,0.064,8.32,0.32,ingr_0000000525,bok choy,33,4.29,0.066,0.726,0.495,ingr_0000000011,cheese pizza,41,109.019,3.854,13.735,4.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561049409,317.779999,197,22.307001,8.418,20.341999,ingr_0000000004,bacon,19,102.79,7.98,0.266,7.03,ingr_0000000008,scrambled eggs,127,187.96,13.97,2.032,12.7,ingr_0000000040,raspberries,51,27.03,0.357,6.12,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558460908,151.999985,302,0.62,39.632,1.834,ingr_0000000054,apple,142,73.84,0.284,19.88,0.426,ingr_0000000440,grapes,96,66.24,0.192,17.28,0.672,ingr_0000000471,cherry tomatoes,56,10.08,0.112,2.184,0.504,ingr_0000000036,spinach (raw),8,1.84,0.032,0.288,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565035830,340.127991,414,6.475,14.785001,54.717999,ingr_0000000471,cherry tomatoes,65,11.7,0.13,2.535,0.585,ingr_0000000244,chicken breast,164,270.928,5.904,0,51.004,ingr_0000000033,bell peppers,36,14.4,0.072,3.24,0.72,ingr_0000000007,cauliflower,110,27.5,0.33,5.5,1.98,ingr_0000000094,onions,39,15.6,0.039,3.51,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558642490,61.950001,187,0.466,14.1,2.511,ingr_0000000045,carrot,95,38.95,0.19,9.5,0.855,ingr_0000000007,cauliflower,92,23,0.276,4.6,1.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559243974,431.21994,306,25.580051,47.433929,12.482895,ingr_0000000077,almonds,50,289.05,24.75,11.35,11.2,ingr_0000000161,olive oil,0.522489,4.61880276,0.522489,0,0,ingr_0000000312,pepper,0.032656,0.0130624,6.53E-05,0.003037008,0.00065312,ingr_0000000213,pears,203,116.116,0.203,30.856,0.812,ingr_0000000291,salt,0.195933,0,0,0,0,ingr_0000000045,carrot,52.24892,21.4220572,0.10449784,5.224892,0.47024028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
