Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1560368506,brown rice,14.208494,3.26795362,50.0,1.63397681
dish_1560368506,fish,80.626221,0.0,0.0,0.0
dish_1560368506,honeydew melons,137.0,12.33,65.0,8.0145
dish_1560368506,broccoli,3.552124,0.24864868,15.0,0.037297302000000004
dish_1560368506,pork,106.563705,0.0,0.0,0.0
dish_1560368506,cherry tomatoes,3.552124,0.138532836,30.0,0.0415598508
dish_1560368506,country rice,16.125244,5.095577104,55.0,2.8025674072
dish_1560368506,onions,4.645898,0.41813082,15.0,0.062719623
dish_1560368506,green onions,0.806262,0.05643834,15.0,0.008465750999999999
dish_1566331914,almonds,4.50646,1.02296642,15.0,0.153444963
dish_1566331914,spinach (raw),5.784506,0.208242216,15.0,0.0312363324
dish_1566331914,arugula,33.79845,1.25054265,15.0,0.18758139750000002
dish_1566331914,chicken,115.690117,0.0,0.0,0.0
dish_1566331914,fried rice,66.0,19.734,80.0,15.787200000000002
dish_1566331914,raspberries,11.26615,1.351938,25.0,0.3379845
dish_1566331914,onions,5.784506,0.52060554,15.0,0.078090831
dish_1566331914,brussels sprouts,101.353012,9.12177108,15.0,1.368265662
dish_1566331914,blueberries,11.26615,1.6223256,25.0,0.4055813999999999
dish_1566331914,chard,22.532299,0.833695063,15.0,0.12505425944999998
dish_1566331914,jalapenos,5.784506,0.37599289,32.0,0.12031772480000001
dish_1566331914,millet,28.922529,6.854639373,70.0,4.7982475611
dish_1566331914,bell peppers,14.461265,1.30151385,15.0,0.1952270775
dish_1566331914,carrot,11.26615,1.126615,30.0,0.33798449999999997
dish_1566331914,tomatoes,14.461265,0.98336602,30.0,0.295009806
dish_1561148042,raspberries,3.514212,0.42170544,25.0,0.10542636
dish_1561148042,ground turkey,57.110092,0.0,0.0,0.0
dish_1561148042,cream,1.522936,0.041119272,30.0,0.0123357816
dish_1561148042,green beans,29.0,2.03,30.0,0.6089999999999999
dish_1561148042,celery,0.951835,0.03236239,15.0,0.004854358499999999
dish_1561148042,chard,7.028424,0.260051688,15.0,0.0390077532
dish_1561148042,zucchini,48.0,1.296,15.0,0.19440000000000002
dish_1561148042,almonds,1.405685,0.319090495,15.0,0.04786357424999999
dish_1561148042,carrot,4.466047,0.4466047,30.0,0.13398141
dish_1561148042,kale,1.90367,0.1713303,15.0,0.025699544999999997
dish_1561148042,white rice,7.614679,2.13211012,70.0,1.4924770840000001
dish_1561148042,eggs,2.141629,0.025699548,0.0,0.0
dish_1561148042,blueberries,3.514212,0.506046528,25.0,0.126511632
dish_1561148042,arugula,10.542636,0.390077532,15.0,0.0585116298
dish_1561148042,mushroom,7.614679,0.251284407,15.0,0.03769266105
dish_1561148042,onions,1.90367,0.1713303,15.0,0.025699544999999997
dish_1561148042,cheese pizza,51.0,17.085,80.0,13.668000000000001
dish_1566328831,pizza,233.0,76.89,80.0,61.512
dish_1566328831,cherry tomatoes,36.0,1.404,30.0,0.42119999999999996
dish_1566328831,chicken,167.0,0.0,0.0,0.0
dish_1566328831,pineapple,52.0,6.76,66.0,4.4616
dish_1566328831,olives,12.0,0.756,15.0,0.1134
dish_1566590056,tomatoes,14.247552,0.968833536,30.0,0.2906500608
dish_1566590056,millet,28.495104,6.753339648,70.0,4.7273377536
dish_1566590056,tofu,122.0,2.318,15.0,0.3477
dish_1566590056,jalapenos,5.69902,0.3704363,32.0,0.118539616
dish_1566590056,bell peppers,14.247552,1.28227968,15.0,0.192341952
dish_1566590056,cherry tomatoes,6.684636,0.260700804,30.0,0.0782102412
dish_1566590056,chicken,113.980415,0.0,0.0,0.0
dish_1566590056,chard,13.369272,0.494663064,15.0,0.0741994596
dish_1566590056,spinach (raw),25.75293,0.92710548,15.0,0.139065822
dish_1566590056,pizza,135.0,44.55,80.0,35.64
dish_1566590056,cucumbers,6.684636,0.13369272,15.0,0.020053908
dish_1566590056,onions,5.69902,0.5129118,15.0,0.07693677
dish_1566590056,figs,6.684636,4.3450134,35.0,1.52075469
dish_1566590007,bell peppers,14.247552,1.28227968,15.0,0.192341952
dish_1566590007,tomatoes,14.247552,0.968833536,30.0,0.2906500608
dish_1566590007,onions,5.69902,0.5129118,15.0,0.07693677
dish_1566590007,pizza,135.0,44.55,80.0,35.64
dish_1566590007,tofu,122.0,2.318,15.0,0.3477
dish_1566590007,jalapenos,5.69902,0.3704363,32.0,0.118539616
dish_1566590007,spinach (raw),5.69902,0.20516472,15.0,0.030774707999999998
dish_1566590007,chicken,113.980415,0.0,0.0,0.0
dish_1566590007,millet,28.495104,6.753339648,70.0,4.7273377536
dish_1566844850,cabbage,11.45631,0.36660192,15.0,0.054990288000000005
dish_1566844850,wheat berry,11.45631,2.18815521,30.0,0.656446563
dish_1566844850,pork,85.922325,0.0,0.0,0.0
dish_1566844850,jalapenos,0.143204,0.00930826,32.0,0.0029786432
dish_1566844850,pepperoni pizza,63.0,20.16,80.0,16.128
dish_1566844850,caesar salad,164.0,7.052,0.0,0.0
dish_1566844850,carrot,2.864078,0.2864078,30.0,0.08592234
dish_1560357267,scrambled eggs,383.0,6.128,0.0,0.0
dish_1557937335,yam,38.0,11.172,70.0,7.820400000000001
dish_1564686702,cheese pizza,105.0,35.175,80.0,28.14
dish_1564686702,olives,25.0,1.575,15.0,0.23625
dish_1567024252,quinoa,2.307692,0.48461532,35.0,0.16961536200000002
dish_1567024252,chicken thighs,23.076923,0.0,0.0,0.0
dish_1567024252,cauliflower,80.0,4.0,15.0,0.6
dish_1567024252,spinach (cooked),0.576923,0.02307692,15.0,0.003461538
dish_1567024252,roasted potatoes,31.0,5.58,59.0,3.2922000000000002
dish_1567024252,cheese pizza,86.0,28.81,80.0,23.048
dish_1567024252,chayote squash,44.0,2.244,15.0,0.3366
dish_1567024252,squash,1.153846,0.039230764,15.0,0.0058846146
dish_1567024252,eggplant,1.153846,0.068076914,20.0,0.013615382799999999
dish_1567024252,zucchini,44.0,1.188,15.0,0.1782
dish_1567024252,mushroom,1.153846,0.038076918,15.0,0.0057115377
dish_1567024252,greek salad,139.0,6.533,15.0,0.9799500000000001
dish_1564518488,spinach (cooked),1.057692,0.04230768,15.0,0.006346152000000001
dish_1564518488,cheese pizza,62.0,20.77,80.0,16.616
dish_1564518488,chicken thighs,42.307693,0.0,0.0,0.0
dish_1564518488,squash,2.115385,0.07192309,15.0,0.010788463499999998
dish_1564518488,eggplant,2.115385,0.124807715,20.0,0.024961543000000003
dish_1564518488,mushroom,2.115385,0.069807705,15.0,0.010471155749999999
dish_1564518488,quinoa,4.230769,0.88846149,35.0,0.3109615215
dish_1565118029,chicken breast,133.0,0.0,0.0,0.0
dish_1565118029,cheese pizza,76.0,25.46,80.0,20.368000000000002
dish_1565118029,cherry tomatoes,73.0,2.847,30.0,0.8541
dish_1565118029,bell peppers,69.0,6.21,15.0,0.9315000000000001
dish_1565118029,tuna,102.0,0.0,0.0,0.0
dish_1558635618,corn on the cob,74.0,16.28,48.0,7.814400000000001
dish_1558635618,apple,117.0,16.38,36.0,5.8968
dish_1558635618,white rice,43.0,12.04,70.0,8.427999999999999
dish_1558635618,cauliflower,100.0,5.0,15.0,0.75
dish_1566934430,fish,212.467972,0.0,0.0,0.0
dish_1566934430,onions,10.623399,0.95610591,15.0,0.1434158865
dish_1566934430,bell peppers,4.24936,0.3824424,15.0,0.05736636
dish_1566934430,artichokes,10.623399,1.16857389,20.0,0.233714778
dish_1566934430,arugula,6.374039,0.235839443,15.0,0.03537591645
dish_1566934430,snow peas,8.498719,1.18982066,25.0,0.297455165
dish_1566934430,cookies,17.0,11.05,70.0,7.735
dish_1566934430,white beans,42.493595,10.66589235,33.0,3.5197444754999996
dish_1566934430,cheese pizza,33.0,11.055,80.0,8.844
dish_1558114569,grapes,39.0,7.02,56.0,3.9312
dish_1560874726,berries,72.0,10.08,35.0,3.528
dish_1560874726,bacon,11.0,0.154,0.0,0.0
dish_1560874726,yam,62.0,18.228,70.0,12.7596
dish_1566328805,cherry tomatoes,36.0,1.404,30.0,0.42119999999999996
dish_1566328805,pizza,233.0,76.89,80.0,61.512
dish_1566328805,chicken,167.0,0.0,0.0,0.0
dish_1566328805,pineapple,52.0,6.76,66.0,4.4616
dish_1560798785,cheese pizza,108.0,36.18,80.0,28.944000000000003
dish_1560798785,tofu,81.0,1.539,15.0,0.23084999999999997
dish_1560798785,cauliflower,90.0,4.5,15.0,0.675
dish_1560798785,broccoli,31.0,2.17,15.0,0.32549999999999996
dish_1565379377,caesar salad,150.0,6.45,0.0,0.0
dish_1565379377,carrot,66.050522,6.6050522,30.0,1.9815156600000001
dish_1565379377,white rice,17.183771,4.81145588,70.0,3.3680191159999997
dish_1565379377,pork,120.2864,0.0,0.0,0.0
dish_1566413445,chicken,103.0,0.0,0.0,0.0
dish_1566413445,avocado,49.0,4.41,10.0,0.441
dish_1566413445,spinach (raw),61.0,2.196,15.0,0.3294
dish_1566413445,broccoli,67.0,4.69,15.0,0.7035000000000001
dish_1566413445,olives,80.0,5.04,15.0,0.7559999999999999
dish_1566488981,cantaloupe,61.0,4.88,65.0,3.1719999999999997
dish_1566488981,sweet potato,83.902443,15.10243974,70.0,10.571707818
dish_1564160161,bagels,97.0,47.53,69.0,32.795700000000004
dish_1565207896,apple,5.714286,0.80000004,36.0,0.2880000144
dish_1565207896,bulgur,5.714286,4.34285736,55.0,2.388571548
dish_1565207896,cranberries,1.142857,0.13714284,45.0,0.06171427799999999
dish_1565207896,brussels sprouts,78.720787,7.08487083,15.0,1.0627306244999999
dish_1565207896,mustard greens,17.142857,0.805714279,32.0,0.25782856928000003
dish_1565207896,arugula,11.428572,0.422857164,15.0,0.06342857460000001
dish_1565207896,tofu,254.0,4.826,15.0,0.7239
dish_1564518586,cucumbers,8.279883,0.16559766,15.0,0.024839649000000002
dish_1564518586,zucchini,27.0,0.729,15.0,0.10935
dish_1564518586,carrot,45.348122,4.5348122,30.0,1.36044366
dish_1564518586,spinach (cooked),1.057692,0.04230768,15.0,0.006346152000000001
dish_1564518586,mixed greens,24.839651,1.316501503,15.0,0.19747522544999999
dish_1564518586,lettuce,16.559767,0.480233243,15.0,0.07203498645
dish_1564518586,quinoa,4.230769,0.88846149,35.0,0.3109615215
dish_1564518586,eggplant,2.115385,0.124807715,20.0,0.024961543000000003
dish_1564518586,squash,29.115385,0.98992309,15.0,0.1484884635
dish_1564518586,mushroom,2.115385,0.069807705,15.0,0.010471155749999999
dish_1564518586,broccoli,27.0,1.89,15.0,0.2835
dish_1564518586,onions,3.311954,0.29807586,15.0,0.044711379
dish_1564518586,cheese pizza,62.0,20.77,80.0,16.616
dish_1564518586,cherry tomatoes,6.623907,0.258332373,30.0,0.0774997119
dish_1564518586,chicken thighs,42.307693,0.0,0.0,0.0
dish_1565974409,chicken apple sausage,143.0,4.29,0.0,0.0
dish_1565974409,bacon,85.0,1.19,0.0,0.0
dish_1568060697,onions,36.0,3.24,15.0,0.486
dish_1568060697,avocado,64.0,5.76,10.0,0.576
dish_1568060697,mixed greens,61.0,3.233,15.0,0.48495000000000005
dish_1558115364,potatoes,111.0,18.87,70.0,13.209000000000001
dish_1558115364,almonds,30.0,6.81,15.0,1.0214999999999999
dish_1558115364,bacon,28.0,0.392,0.0,0.0
dish_1565727851,broccoli,68.0,4.76,15.0,0.714
dish_1565727851,parmesan cheese,22.0,0.924,0.0,0.0
dish_1565727851,chicken,97.0,0.0,0.0,0.0
dish_1565727851,olives,109.0,6.867,15.0,1.03005
dish_1565727851,mixed greens,9.0,0.477,15.0,0.07154999999999999
dish_1564773876,cherry tomatoes,59.23077,2.31000003,30.0,0.693000009
dish_1564773876,salmon,64.615387,0.0,0.0,0.0
dish_1564773876,lentils,12.923077,2.5846154,27.0,0.6978461579999999
dish_1564773876,broccoli,58.0,4.06,15.0,0.6089999999999999
dish_1564773876,pickles,0.646154,0.014861542,15.0,0.0022292313
dish_1564773876,kale,3.230769,0.29076921,15.0,0.0436153815
dish_1564773876,arugula,3.230769,0.119538453,15.0,0.01793076795
dish_1560444724,watermelon,170.0,12.92,75.0,9.69
dish_1560444724,honeydew melons,173.0,15.57,65.0,10.1205
dish_1561148021,mushroom,7.614679,0.251284407,15.0,0.03769266105
dish_1561148021,chard,7.028424,0.260051688,15.0,0.0390077532
dish_1561148021,onions,1.90367,0.1713303,15.0,0.025699544999999997
dish_1561148021,raspberries,3.514212,0.42170544,25.0,0.10542636
dish_1561148021,cheese pizza,51.0,17.085,80.0,13.668000000000001
dish_1561148021,kale,1.90367,0.1713303,15.0,0.025699544999999997
dish_1561148021,white rice,7.614679,2.13211012,70.0,1.4924770840000001
dish_1561148021,eggs,2.141629,0.025699548,0.0,0.0
dish_1561148021,cream,1.522936,0.041119272,30.0,0.0123357816
dish_1561148021,arugula,10.542636,0.390077532,15.0,0.0585116298
dish_1561148021,blueberries,3.514212,0.506046528,25.0,0.126511632
dish_1561148021,almonds,1.405685,0.319090495,15.0,0.04786357424999999
dish_1561148021,zucchini,48.0,1.296,15.0,0.19440000000000002
dish_1561148021,ground turkey,57.110092,0.0,0.0,0.0
dish_1561148021,celery,0.951835,0.03236239,15.0,0.004854358499999999
dish_1561148021,carrot,4.466047,0.4466047,30.0,0.13398141
dish_1558030435,honeydew melons,107.0,9.63,65.0,6.2595
dish_1558030435,potatoes,88.0,14.96,70.0,10.472000000000001
dish_1558030435,bacon,26.0,0.364,0.0,0.0
dish_1558381860,avocado,59.0,5.31,10.0,0.5309999999999999
dish_1558723073,cherry tomatoes,90.0,3.51,30.0,1.053
dish_1564518512,eggplant,2.115385,0.124807715,20.0,0.024961543000000003
dish_1564518512,mushroom,2.115385,0.069807705,15.0,0.010471155749999999
dish_1564518512,spinach (cooked),1.057692,0.04230768,15.0,0.006346152000000001
dish_1564518512,cheese pizza,62.0,20.77,80.0,16.616
dish_1564518512,chicken thighs,42.307693,0.0,0.0,0.0
dish_1564518512,squash,2.115385,0.07192309,15.0,0.010788463499999998
dish_1564518512,quinoa,4.230769,0.88846149,35.0,0.3109615215
dish_1564518512,carrot,45.348122,4.5348122,30.0,1.36044366
dish_1564685450,mixed greens,22.040817,1.168163301,15.0,0.17522449515000002
dish_1564685450,bell peppers,1.348138,0.12133242,15.0,0.018199863
dish_1564685450,steak,101.110382,0.0,0.0,0.0
dish_1564685450,cherry tomatoes,5.877551,0.229224489,30.0,0.06876734670000001
dish_1564685450,millet,13.481384,3.195088008,70.0,2.2365616056
dish_1564685450,lettuce,14.693877,0.426122433,15.0,0.06391836495
dish_1564685450,onions,6.309122,0.56782098,15.0,0.085173147
dish_1564685450,cucumbers,7.346939,0.14693878,15.0,0.022040816999999997
dish_1564685450,spinach (raw),3.370346,0.121332456,15.0,0.0181998684
dish_1564685450,pizza,96.0,31.68,80.0,25.344
dish_1558109907,grapes,63.0,11.34,56.0,6.3504
dish_1565023182,granola,5.16129,3.33935463,56.0,1.8700385928
dish_1565023182,mixed greens,20.645161,1.094193533,15.0,0.16412902995000003
dish_1565023182,blackberries,2.064516,0.189935472,25.0,0.047483868
dish_1565023182,raspberries,2.064516,0.24774192,25.0,0.06193548
dish_1565023182,scrambled eggs,228.0,3.648,0.0,0.0
dish_1565023182,bacon,48.0,0.672,0.0,0.0
dish_1558641320,apple,154.0,21.56,36.0,7.7616
dish_1558641320,carrot,8.0,0.8,30.0,0.24
dish_1558641320,corn on the cob,110.0,24.2,48.0,11.616
dish_1558641320,cherry tomatoes,64.0,2.496,30.0,0.7487999999999999
dish_1566501126,spinach (raw),25.0,0.9,15.0,0.135
dish_1566501126,carrot,38.0,3.8,30.0,1.14
dish_1566501126,parmesan cheese,34.0,1.428,0.0,0.0
dish_1566501126,olives,97.0,6.111,15.0,0.91665
dish_1566501126,chicken,112.0,0.0,0.0,0.0
dish_1566501126,avocado,63.0,5.67,10.0,0.5670000000000001
dish_1565726887,roasted potatoes,51.0,9.18,59.0,5.4162
dish_1565726887,arugula,36.963696,1.367656752,15.0,0.20514851280000002
dish_1565726887,cranberries,2.957096,0.35485152,45.0,0.159683184
dish_1565726887,onions,5.914192,0.53227728,15.0,0.079841592
dish_1565726887,broccoli,63.414635,4.43902445,15.0,0.6658536675
dish_1565726887,celery root,0.462046,0.042508232,15.0,0.0063762348
dish_1559841908,grapes,71.0,12.78,56.0,7.1568
dish_1559841908,broccoli,32.0,2.24,15.0,0.336
dish_1559841908,pears,201.0,30.552,30.0,9.1656
dish_1560370114,asparagus,39.0,1.521,15.0,0.22814999999999996
dish_1558549605,white rice,75.0,21.0,70.0,14.7
dish_1558724633,broccoli,94.0,6.58,15.0,0.987
dish_1564170474,zucchini,56.0,1.512,15.0,0.2268
dish_1564170474,squash,56.0,1.904,15.0,0.28559999999999997
dish_1564170474,broccoli,56.0,3.92,15.0,0.588
dish_1559675268,cherry tomatoes,55.0,2.145,30.0,0.6435
dish_1559675268,carrot,14.0,1.4,30.0,0.42
dish_1559675268,bell peppers,20.0,1.8,15.0,0.27
dish_1559675268,brussels sprouts,31.0,2.79,15.0,0.41850000000000004
dish_1559675268,cucumbers,24.0,0.48,15.0,0.072
dish_1565727821,parmesan cheese,22.0,0.924,0.0,0.0
dish_1565727821,chicken,97.0,0.0,0.0,0.0
dish_1565727821,mixed greens,9.0,0.477,15.0,0.07154999999999999
dish_1565727821,broccoli,68.0,4.76,15.0,0.714
dish_1565898758,tuna,280.0,0.0,0.0,0.0
dish_1565898758,olives,40.0,2.52,15.0,0.37799999999999995
dish_1565898758,green beans,49.725002,3.48075014,30.0,1.044225042
dish_1565898758,spinach (raw),2.901179,0.104442444,15.0,0.0156663666
dish_1565898758,brown rice,11.604714,2.66908422,50.0,1.33454211
dish_1565898758,carrot,75.0,7.5,30.0,2.25
dish_1565898758,cherry tomatoes,62.0,2.418,30.0,0.7254
dish_1565898758,salmon,58.023571,0.0,0.0,0.0
dish_1565898758,jalapenos,0.580236,0.03771534,32.0,0.0120689088
dish_1565898758,onions,25.160471,2.26444239,15.0,0.33966635850000004
dish_1558468435,broccoli,80.0,5.6,15.0,0.84
dish_1568665970,cheese pizza,58.0,19.43,80.0,15.544
dish_1568665970,caesar salad,109.0,4.687,0.0,0.0
dish_1558547205,potatoes,96.0,16.32,70.0,11.424000000000001
dish_1558547205,almonds,25.0,5.675,15.0,0.85125
dish_1558547205,spinach (raw),11.0,0.396,15.0,0.0594
dish_1558547205,white rice,54.0,15.12,70.0,10.583999999999998
dish_1558641442,cauliflower,97.0,4.85,15.0,0.7275
dish_1558641442,cantaloupe,58.0,4.64,65.0,3.0159999999999996
dish_1558641442,corn on the cob,56.0,12.32,48.0,5.9136
dish_1565034330,white rice,18.177151,5.08960228,70.0,3.5627215960000003
dish_1565034330,onions,1.817715,0.16359435,15.0,0.0245391525
dish_1565034330,green onions,0.908858,0.06362006,15.0,0.009543009000000002
dish_1565034330,kale,4.544288,0.40898592,15.0,0.061347887999999996
dish_1565034330,cauliflower,175.0,8.75,15.0,1.3125
dish_1565034330,broccoli,9.088575,0.63620025,15.0,0.09543003750000001
dish_1565034330,beef,136.328629,0.0,0.0,0.0
dish_1565034330,roasted potatoes,131.0,23.58,59.0,13.912199999999999
dish_1558636028,grapes,136.0,24.48,56.0,13.708800000000002
dish_1558636028,corn on the cob,19.0,4.18,48.0,2.0063999999999997
dish_1558636028,cantaloupe,98.0,7.84,65.0,5.096
dish_1558636028,almonds,9.0,2.043,15.0,0.30645000000000006
dish_1564685229,green beans,48.75,3.4125,30.0,1.02375
dish_1564685229,cherry tomatoes,9.329447,0.363848433,30.0,0.1091545299
dish_1564685229,steak,154.40889,0.0,0.0,0.0
dish_1564685229,bell peppers,2.058785,0.18529065,15.0,0.027793597500000003
dish_1564685229,spinach (raw),5.146963,0.185290668,15.0,0.0277936002
dish_1564685229,millet,20.587851,4.879320687,70.0,3.4155244809
dish_1564685229,mixed greens,34.985424,1.854227472,15.0,0.2781341208
dish_1564685229,onions,9.811686,0.88305174,15.0,0.132457761
dish_1564685229,lettuce,23.323614,0.676384806,15.0,0.10145772089999999
dish_1564685229,cucumbers,11.661807,0.23323614,15.0,0.034985421
dish_1561049373,scrambled eggs,127.0,2.032,0.0,0.0
dish_1561049373,bacon,19.0,0.266,0.0,0.0
dish_1564601638,kale,3.75274,0.3377466,15.0,0.050661990000000004
dish_1564601638,cherry tomatoes,3.002192,0.117085488,30.0,0.0351256464
dish_1564601638,chard,3.002192,0.111081104,15.0,0.0166621656
dish_1564601638,turnips,73.0,3.723,20.0,0.7445999999999999
dish_1564601638,chicken,90.793655,0.0,0.0,0.0
dish_1564601638,roasted potatoes,90.0,16.2,59.0,9.558
dish_1564601638,fish,75.054802,0.0,0.0,0.0
dish_1564601638,brussels sprouts,125.953262,11.33579358,15.0,1.7003690370000002
dish_1564601638,wheat berry,15.010961,2.867093551,30.0,0.8601280653000001
dish_1558636928,cherry tomatoes,89.0,3.471,30.0,1.0413
dish_1558639876,carrot,57.0,5.7,30.0,1.71
dish_1558639876,cantaloupe,59.0,4.72,65.0,3.068
dish_1558639876,cauliflower,99.0,4.95,15.0,0.7425
dish_1566838378,scrambled eggs,65.0,1.04,0.0,0.0
dish_1566838378,watermelon,139.0,10.564,75.0,7.922999999999999
dish_1566838378,berries,133.0,18.62,35.0,6.517
dish_1566838378,pineapple,145.0,18.85,66.0,12.441
dish_1557853229,eggs,126.0,1.512,0.0,0.0
dish_1557937037,raspberries,49.0,5.88,25.0,1.47
dish_1559843690,strawberries,77.0,6.16,25.0,1.54
dish_1559843690,potatoes,39.0,6.63,70.0,4.641
dish_1559843690,broccoli,18.0,1.26,15.0,0.18899999999999997
dish_1558636582,cherry tomatoes,89.0,3.471,30.0,1.0413
dish_1558636582,apple,154.0,21.56,36.0,7.7616
dish_1558636582,cauliflower,96.0,4.8,15.0,0.72
dish_1558636582,almonds,71.0,16.117,15.0,2.4175500000000003
dish_1558723512,carrot,39.0,3.9,30.0,1.17
dish_1565379868,pork,132.983292,0.0,0.0,0.0
dish_1565379868,radishes,5.166265,0.17565301,15.0,0.0263479515
dish_1565379868,white rice,18.997614,5.31933192,70.0,3.7235323439999997
dish_1565379868,rice noodles,51.662647,12.91566175,58.0,7.491083815
dish_1565379868,cabbage,25.831324,0.826602368,15.0,0.1239903552
dish_1565379868,carrot,112.48436,11.248436,30.0,3.3745308
dish_1565379868,mixed greens,25.831324,1.369060172,15.0,0.20535902579999998
dish_1565379868,green onions,2.583133,0.18081931,15.0,0.027122896500000004
dish_1565640868,olives,77.0,4.851,15.0,0.72765
dish_1565640868,mixed greens,54.0,2.862,15.0,0.4293
dish_1565640868,black beans,43.0,10.191,30.0,3.0573
dish_1565640868,cucumbers,95.0,1.9,15.0,0.285
dish_1565640868,chicken,137.0,0.0,0.0,0.0
dish_1558114937,mixed greens,49.0,2.597,15.0,0.38955
dish_1565035858,cherry tomatoes,65.0,2.535,30.0,0.7605000000000001
dish_1565035858,chicken breast,164.0,0.0,0.0,0.0
dish_1565035858,watermelon,117.0,8.892,75.0,6.669
dish_1565035858,bell peppers,36.0,3.24,15.0,0.486
dish_1565035858,cauliflower,110.0,5.5,15.0,0.825
dish_1565035858,onions,39.0,3.51,15.0,0.5265
dish_1565640365,wheat berry,17.905544,3.419958904,30.0,1.0259876712
dish_1565640365,bell peppers,54.0,4.86,15.0,0.7290000000000001
dish_1565640365,cherry tomatoes,248.952774,9.709158186,30.0,2.9127474558
dish_1565640365,chicken breast,179.055435,0.0,0.0,0.0
dish_1565640365,pepperoni pizza,111.0,35.52,80.0,28.416000000000004
dish_1565640365,parmesan cheese,4.476386,0.188008212,0.0,0.0
dish_1565640365,spinach (raw),4.476386,0.161149896,15.0,0.0241724844
dish_1568061145,cheese pizza,55.0,18.425,80.0,14.74
dish_1568061145,squash,139.08754,4.72897636,15.0,0.709346454
dish_1567537422,lettuce,31.063831,0.900851099,15.0,0.13512766485
dish_1567537422,bell peppers,3.106383,0.27957447,15.0,0.0419361705
dish_1567537422,broccoli,64.390244,4.50731708,15.0,0.6760975619999999
dish_1567537422,cucumbers,15.531916,0.31063832,15.0,0.046595748000000006
dish_1567537422,onions,3.106383,0.27957447,15.0,0.0419361705
dish_1567537422,feta cheese,3.106383,0.130468086,0.0,0.0
dish_1567537422,cantaloupe,64.0,5.12,65.0,3.3280000000000003
dish_1567537422,olives,3.106383,0.195702129,15.0,0.029355319350000002
dish_1567537422,cherry tomatoes,7.765958,0.302872362,30.0,0.0908617086
dish_1565811061,chicken,205.0,0.0,0.0,0.0
dish_1565811061,carrot,47.0,4.7,30.0,1.41
dish_1565811061,spinach (raw),20.0,0.72,15.0,0.10799999999999998
dish_1565811061,broccoli,52.0,3.64,15.0,0.546
dish_1566402160,watermelon,80.0,6.08,75.0,4.56
dish_1566402160,yam,61.79245,18.1669803,70.0,12.71688621
dish_1566402160,cantaloupe,40.0,3.2,65.0,2.08
dish_1566402160,sweet potato,61.79245,11.122641,70.0,7.7858487
dish_1565798617,lettuce,14.227406,0.412594774,15.0,0.0618892161
dish_1565798617,mixed greens,21.341108,1.131078724,15.0,0.16966180860000002
dish_1565798617,berries,87.0,12.18,35.0,4.263
dish_1565798617,onions,2.845481,0.25609329,15.0,0.03841399349999999
dish_1565798617,cucumbers,7.113703,0.14227406,15.0,0.021341109
dish_1565798617,broccoli,46.829269,3.27804883,15.0,0.49170732449999993
dish_1565798617,cherry tomatoes,5.690962,0.221947518,30.0,0.0665842554
dish_1559581333,bacon,22.0,0.308,0.0,0.0
dish_1559581333,eggs,152.0,1.824,0.0,0.0
dish_1559581333,cherry tomatoes,5.597668,0.218309052,30.0,0.0654927156
dish_1559581333,lettuce,13.994169,0.405830901,15.0,0.06087463515
dish_1559581333,mixed greens,20.991253,1.112536409,15.0,0.16688046135
dish_1559581333,onions,2.798834,0.25189506,15.0,0.037784259
dish_1559581333,cucumbers,6.997085,0.1399417,15.0,0.020991255
dish_1558723568,cantaloupe,67.0,5.36,65.0,3.4840000000000004
dish_1558723568,corn on the cob,49.0,10.78,48.0,5.1743999999999994
dish_1558723568,carrot,39.0,3.9,30.0,1.17
dish_1558723568,cauliflower,58.0,2.9,15.0,0.435
dish_1558723568,apple,143.0,20.02,36.0,7.2072
dish_1558026623,honeydew melons,83.0,7.47,65.0,4.8555
dish_1566851616,caesar salad,137.0,5.891,0.0,0.0
dish_1566851616,broccoli,25.365854,1.77560978,15.0,0.266341467
dish_1566851616,cheese pizza,85.0,28.475,80.0,22.78
dish_1560543557,tomatoes,95.0,6.46,30.0,1.9380000000000002
dish_1560543557,brown rice,4.0,0.92,50.0,0.46
dish_1560543557,olives,15.0,0.945,15.0,0.14175
dish_1560543557,caesar salad,77.0,3.311,0.0,0.0
dish_1561060531,brussels sprouts,39.0,3.51,15.0,0.5265
dish_1561060531,cheese pizza,41.0,13.735,80.0,10.988
dish_1561060531,pineapple,64.0,8.32,66.0,5.4912
dish_1565637578,pineapple,56.0,7.28,66.0,4.8048
dish_1565637578,parmesan cheese,1.355236,0.056919912,0.0,0.0
dish_1565637578,wheat berry,5.420944,1.035400304,30.0,0.3106200912
dish_1565637578,spinach (raw),1.355236,0.048788496,15.0,0.0073182744
dish_1565637578,cherry tomatoes,2.710472,0.105708408,30.0,0.031712522400000005
dish_1565637578,quinoa,44.660194,9.37864074,35.0,3.282524259
dish_1565637578,chicken breast,54.209446,0.0,0.0,0.0
dish_1559149688,eggs,181.0,2.172,0.0,0.0
dish_1564691420,mixed greens,40.233238,2.132361614,15.0,0.3198542421
dish_1564691420,lettuce,26.822157,0.777842553,15.0,0.11667638295000002
dish_1564691420,cucumbers,13.411078,0.26822156,15.0,0.04023323400000001
dish_1564691420,onions,5.364432,0.48279888,15.0,0.072419832
dish_1564691420,corn on the cob,71.0,15.62,48.0,7.4976
